Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
2587	-0.264	0.	6.1875e-002	-3.7971e-002
2588	-0.33	0.	6.875e-002	-4.4574e-002
2589	-0.308	0.	7.5625e-002	-6.0067e-002
2590	-0.308	0.	6.1875e-002	-3.6237e-002
2591	-0.374	0.	6.875e-002	-3.3531e-002
2592	-0.352	0.	7.5625e-002	-5.1657e-002
2593	-0.352	0.	6.1875e-002	-3.0333e-002
2594	-0.407	0.	6.875e-002	9.6802e-003
2595	-0.396	0.	7.5625e-002	-3.1192e-002
2596	-0.396	0.	6.1875e-002	-2.0941e-002
2597	-0.418	0.	7.5625e-002	3.4618e-002
2598	-0.429	0.	6.875e-002	7.6546e-002
2599	-0.418	0.	6.1875e-002	5.6236e-002
2600	0.	0.	7.5625e-002	9.0511e-002
2601	0.	0.	6.1875e-002	0.12996
2604	-1.1e-002	0.	8.25e-002	4.8933e-002
2609	-3.3e-002	0.	8.25e-002	-4.3409e-003
2614	-6.6e-002	0.	8.25e-002	-4.9255e-002
2619	-0.11	0.	8.25e-002	-6.7615e-002
2624	-0.154	0.	8.25e-002	-7.3695e-002
2629	-0.198	0.	8.25e-002	-7.5487e-002
2635	-0.242	0.	8.25e-002	-7.5755e-002
2641	-0.286	0.	8.25e-002	-7.3715e-002
2647	-0.33	0.	8.25e-002	-6.715e-002
2654	-0.374	0.	8.25e-002	-4.9318e-002
2660	-0.407	0.	8.25e-002	-6.2541e-003
2666	-0.429	0.	8.25e-002	4.4559e-002
2670	-0.44	0.	7.5625e-002	8.6487e-002
2671	-0.44	0.	6.1875e-002	0.12884
2682	-0.429	0.	5.5e-002	0.10853
2690	-0.407	0.	5.5e-002	2.5615e-002
2695	-0.374	0.	5.5e-002	-1.7743e-002
2701	-0.33	0.	5.5e-002	-2.1997e-002
2706	-0.286	0.	5.5e-002	-2.4901e-002
2712	-0.242	0.	5.5e-002	-2.564e-002
2719	-0.198	0.	5.5e-002	-2.5568e-002
2724	-0.154	0.	5.5e-002	-2.4894e-002
2730	-0.11	0.	5.5e-002	-2.2117e-002
2735	-6.6e-002	0.	5.5e-002	-1.7568e-002
2741	-3.3e-002	0.	5.5e-002	2.5985e-002
2746	-1.1e-002	0.	5.5e-002	0.1085
3123	-1.1e-002	0.	-5.5e-002	0.10342
3124	-3.3e-002	0.	-5.5e-002	2.4023e-002
3130	0.	0.	-6.1875e-002	0.12409
3137	-6.6e-002	0.	-5.5e-002	-1.7909e-002
3141	-0.11	0.	-5.5e-002	-2.2105e-002
3147	-0.154	0.	-5.5e-002	-2.4776e-002
3151	-0.198	0.	-5.5e-002	-2.5572e-002
3158	-0.242	0.	-5.5e-002	-2.5741e-002
3162	-0.286	0.	-5.5e-002	-2.5168e-002
3167	-0.33	0.	-5.5e-002	-2.2155e-002
3172	-0.374	0.	-5.5e-002	-1.7678e-002
3176	-0.407	0.	-5.5e-002	2.49e-002
3182	-0.429	0.	-5.5e-002	0.10626
3187	-0.44	0.	-6.1875e-002	0.12654
3918	-0.429	0.	-8.25e-002	4.4023e-002
3919	-0.407	0.	-8.25e-002	-6.9314e-003
3924	-0.44	0.	-7.5625e-002	8.5631e-002
3930	-0.374	0.	-8.25e-002	-4.9449e-002
3934	-0.33	0.	-8.25e-002	-6.759e-002
3940	-0.286	0.	-8.25e-002	-7.4457e-002
3944	-0.242	0.	-8.25e-002	-7.5986e-002
3950	-0.198	0.	-8.25e-002	-7.5573e-002
3955	-0.154	0.	-8.25e-002	-7.3358e-002
3959	-0.11	0.	-8.25e-002	-6.7463e-002
3963	-6.6e-002	0.	-8.25e-002	-5.0436e-002
3967	-3.3e-002	0.	-8.25e-002	-6.3898e-003
3971	-1.1e-002	0.	-8.25e-002	4.6128e-002
3975	0.	0.	-7.5625e-002	8.6329e-002
206	0.	0.	-5.5e-002	0.33148
217	-0.44	0.	-5.5e-002	0.35885
325	-0.418	0.	-8.25e-002	-8.5497e-003
326	-0.44	0.	-8.25e-002	7.9057e-002
