Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
7575	2.1e-002	0.18375	0.	-4.9231e-003
7576	2.625e-002	0.1925	0.	3.6157e-003
7582	2.1e-002	0.16625	0.	-1.392e-002
7583	2.625e-002	0.175	0.	-1.3462e-002
7588	2.1e-002	0.14875	0.	-1.4882e-002
7589	2.625e-002	0.1575	0.	-1.4378e-002
7593	2.1e-002	0.13125	0.	-1.5573e-002
7594	2.625e-002	0.14	0.	-1.5386e-002
7598	2.1e-002	0.11375	0.	-1.5807e-002
7599	2.625e-002	0.1225	0.	-1.576e-002
7603	2.1e-002	9.625e-002	0.	-1.5822e-002
7604	2.625e-002	0.105	0.	-1.5854e-002
7608	2.1e-002	7.875e-002	0.	-1.5638e-002
7609	2.625e-002	8.75e-002	0.	-1.5789e-002
7614	2.1e-002	6.125e-002	0.	-1.4972e-002
7615	2.625e-002	7.e-002	0.	-1.5487e-002
7619	2.1e-002	4.375e-002	0.	-1.4163e-002
7620	2.625e-002	5.25e-002	0.	-1.4457e-002
7624	2.1e-002	2.625e-002	0.	-4.4298e-003
7625	2.625e-002	3.5e-002	0.	-1.3869e-002
7632	2.1e-002	8.75e-003	0.	1.4549e-002
7633	2.625e-002	1.75e-002	0.	5.0096e-003
7639	2.625e-002	5.e-016	0.	2.4088e-002
7714	3.15e-002	8.75e-003	0.	1.4549e-002
7925	3.15e-002	2.625e-002	0.	-4.4298e-003
7930	3.15e-002	4.375e-002	0.	-1.4163e-002
7935	3.15e-002	6.125e-002	0.	-1.4972e-002
7940	3.15e-002	7.875e-002	0.	-1.5638e-002
7945	3.15e-002	9.625e-002	0.	-1.5822e-002
7950	3.15e-002	0.11375	0.	-1.5807e-002
7955	3.15e-002	0.13125	0.	-1.5573e-002
7960	3.15e-002	0.14875	0.	-1.4882e-002
7965	3.15e-002	0.16625	0.	-1.392e-002
7970	3.15e-002	0.18375	0.	-4.9231e-003
1	-3.15e-002	0.1925	0.	-1.7743e-003
2	-3.15e-002	0.175	0.	-1.3842e-002
3	-3.15e-002	0.1575	0.	-1.8642e-002
4	-3.15e-002	0.14	0.	-2.1229e-002
5	-3.15e-002	0.1225	0.	-2.2018e-002
6	-3.15e-002	0.105	0.	-2.1771e-002
7	-3.15e-002	8.75e-002	0.	-2.0556e-002
8	-3.15e-002	7.e-002	0.	-2.0335e-002
9	-3.15e-002	5.25e-002	0.	-1.9166e-002
10	-3.15e-002	3.5e-002	0.	-1.413e-002
11	-3.15e-002	1.75e-002	0.	-2.3527e-003
12	-3.15e-002	1.e-015	0.	3.2761e-002
13	-3.15e-002	0.21	0.	3.2242e-002
14	-2.1e-002	1.e-015	0.	0.10155
25	-2.1e-002	0.21	0.	0.10055
159	-1.05e-002	0.21	0.	0.14602
161	-1.05e-002	3.5805e-016	0.	0.14911
263	-1.65e-002	0.46	0.	3.0498e-004
264	-3.3e-002	0.46	0.	2.9471e-004
265	-4.95e-002	0.46	0.	2.6814e-004
266	-6.6e-002	0.46	0.	2.4339e-004
267	-8.25e-002	0.46	0.	2.0744e-004
268	-9.9e-002	0.46	0.	1.7404e-004
269	-0.1155	0.46	0.	1.4264e-004
270	-0.132	0.46	0.	1.1298e-004
271	-0.1485	0.46	0.	7.1947e-005
272	-0.165	0.46	0.	3.5777e-005
281	-0.1815	0.44268	0.	1.277e-005
282	-0.1815	0.42537	0.	1.9127e-005
283	-0.1815	0.40805	0.	2.0561e-005
284	-0.1815	0.39073	0.	2.3476e-005
285	-0.1815	0.37341	0.	2.995e-005
286	-0.1815	0.3561	0.	4.123e-005
287	-0.1815	0.33878	0.	4.2773e-005
288	-0.1815	0.32146	0.	7.8834e-005
289	-0.1815	0.30415	0.	8.0849e-005
290	-0.1815	0.28683	0.	8.0215e-005
291	-0.1815	0.26951	0.	7.4591e-005
292	-0.1815	0.2522	0.	9.1823e-005
293	-0.1815	0.23488	0.	6.4662e-005
294	-0.1815	0.21756	0.	2.2912e-005
295	-0.1815	0.20024	0.	-2.3232e-005
296	-0.1815	0.18293	0.	-6.8975e-005
297	-0.1815	0.16561	0.	-1.1692e-004
298	-0.1815	0.14829	0.	-1.3892e-004
299	-0.1815	0.13098	0.	-1.945e-004
300	-0.1815	0.11366	0.	-2.0242e-004
301	-0.1815	9.6341e-002	0.	-2.0597e-004
302	-0.1815	7.9024e-002	0.	-1.7276e-004
303	-0.1815	6.1707e-002	0.	-1.6112e-004
304	-0.1815	4.439e-002	0.	-1.105e-004
305	-0.1815	2.7073e-002	0.	-6.7461e-005
306	-0.1815	9.7561e-003	0.	-1.3911e-005
307	-0.1815	-7.561e-003	0.	3.3115e-005
308	-0.1815	-2.4878e-002	0.	5.6031e-005
309	-0.1815	-4.2195e-002	0.	8.2323e-005
310	-0.1815	-5.9512e-002	0.	8.6096e-005
311	-0.1815	-7.6829e-002	0.	1.0406e-004
312	-0.1815	-9.4146e-002	0.	9.9672e-005
313	-0.1815	-0.11146	0.	7.4571e-005
314	-0.1815	-0.12878	0.	6.1107e-005
315	-0.1815	-0.1461	0.	4.7243e-005
316	-0.1815	-0.16341	0.	3.7806e-005
317	-0.1815	-0.18073	0.	2.9732e-005
318	-0.1815	-0.19805	0.	2.607e-005
319	-0.1815	-0.21537	0.	2.2442e-005
320	-0.1815	-0.23268	0.	1.392e-005
325	-0.165	-0.25	0.	3.6458e-005
326	-0.1485	-0.25	0.	7.4181e-005
327	-0.132	-0.25	0.	1.0715e-004
328	-0.1155	-0.25	0.	1.4149e-004
329	-9.9e-002	-0.25	0.	1.8257e-004
330	-8.25e-002	-0.25	0.	2.1729e-004
331	-6.6e-002	-0.25	0.	2.4976e-004
332	-4.95e-002	-0.25	0.	2.7437e-004
333	-3.3e-002	-0.25	0.	3.0116e-004
334	-1.65e-002	-0.25	0.	3.1218e-004
339	0.	0.22667	0.	8.4734e-002
340	0.	0.24333	0.	3.8692e-002
341	0.	0.26	0.	1.9418e-002
342	0.	0.27667	0.	1.1535e-002
343	0.	0.29333	0.	7.0134e-003
344	0.	0.31	0.	4.6477e-003
345	0.	0.32667	0.	3.0943e-003
346	0.	0.34333	0.	2.2043e-003
347	0.	0.36	0.	1.4171e-003
348	0.	0.37667	0.	9.7356e-004
349	0.	0.39333	0.	6.6593e-004
350	0.	0.41	0.	5.1312e-004
351	0.	0.42667	0.	3.848e-004
352	0.	0.44333	0.	3.3048e-004
353	0.	-0.23333	0.	3.3135e-004
354	0.	-0.21667	0.	3.9818e-004
355	0.	-0.2	0.	5.3456e-004
356	0.	-0.18333	0.	7.2855e-004
357	0.	-0.16667	0.	9.7299e-004
358	0.	-0.15	0.	1.4528e-003
359	0.	-0.13333	0.	2.1265e-003
360	0.	-0.11667	0.	3.3466e-003
361	0.	-0.1	0.	4.7485e-003
362	0.	-8.3333e-002	0.	7.6759e-003
363	0.	-6.6667e-002	0.	1.1731e-002
364	0.	-5.e-002	0.	2.025e-002
365	0.	-3.3333e-002	0.	3.6444e-002
366	0.	-1.6667e-002	0.	8.5668e-002
495	0.	0.21	0.	0.12886
496	0.	0.	0.	0.13646
501	-0.1815	0.46	0.	1.4957e-005
502	0.	0.46	0.	3.08e-004
503	-0.1815	-0.25	0.	1.5328e-005
504	0.	-0.25	0.	3.1413e-004
862	-9.2696e-002	0.36365	0.	6.8524e-004
863	-9.0775e-002	-0.15507	0.	6.8117e-004
864	-7.1e-002	-0.10447	0.	2.2835e-003
865	-6.8883e-002	0.31514	0.	2.1555e-003
866	-0.1065	-1.2439e-002	0.	1.2051e-003
867	-0.10806	0.13497	0.	-3.1412e-003
868	-0.1065	6.1524e-002	0.	-2.9194e-003
869	-0.12625	0.30065	0.	7.936e-004
870	-0.12363	-9.1347e-002	0.	9.3413e-004
871	-5.2724e-002	0.2599	0.	8.8341e-003
872	-5.125e-002	-5.2236e-002	0.	9.0133e-003
873	-0.11007	-0.20117	0.	2.4474e-004
874	-7.0197e-002	-0.20508	0.	3.511e-004
875	-0.11137	0.41335	0.	2.2141e-004
876	-7.0125e-002	0.41335	0.	3.3836e-004
877	-0.13892	-0.15092	0.	2.9714e-004
