Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
687	-0.51673	0.	-0.43866	1.4208e-005
688	-0.24239	0.	-0.19052	6.35e-005
689	-0.83075	0.	-0.7383	3.5403e-006
690	-1.1329e-002	0.	-0.17128	-5.5524e-004
691	6.5464e-003	0.	-0.2293	-2.8669e-004
692	0.49009	0.	-0.34674	3.215e-005
693	-0.57772	0.	-0.53952	9.2208e-006
694	-0.94603	0.	-0.81404	2.7566e-006
695	0.18255	0.	-0.27624	4.1811e-005
696	0.14465	0.	-0.56281	-1.0903e-005
697	-8.2702e-002	0.	-0.3509	-1.3128e-004
698	2.9293e-002	0.	-0.51958	-2.9547e-005
699	0.24717	0.	-0.63308	-1.0516e-006
700	-0.22711	0.	-0.54925	-2.392e-005
701	-0.34625	0.	-0.38659	9.2908e-006
702	0.58636	0.	-0.12293	4.284e-005
703	-0.53267	0.	-0.6222	3.1628e-006
704	-9.6273e-002	0.	-4.5124e-002	-1.3716e-002
705	0.31985	0.	-0.96499	-1.0603e-007
706	7.7315e-002	0.	-0.23475	-2.0489e-005
707	-0.58304	0.	-0.72183	2.4532e-006
708	-0.25995	0.	-5.7e-002	2.6037e-003
709	-3.4089e-002	0.	-0.79867	-6.3192e-006
710	0.53419	0.	-0.23937	3.8765e-005
711	0.31491	0.	-0.23637	7.5001e-005
712	0.62493	0.	-0.21454	2.9228e-005
713	-1.0657	0.	-0.80365	2.7523e-006
714	-0.91639	0.	-7.6275e-002	2.4588e-005
2159	0.	0.	-2.5e-002	2.537e-002
2160	0.	0.	-1.e-002	6.4115e-002
2161	2.2727e-002	0.	-1.e-002	2.9716e-002
2187	-0.16	0.	-2.5e-002	3.2699e-002
2188	-0.16	0.	-1.e-002	6.289e-002
2189	-0.18273	0.	-1.e-002	3.4374e-002
2594	-0.14857	0.	-3.e-002	5.0208e-003
2595	-0.12571	0.	-3.e-002	-1.013e-002
2596	-0.1294	0.	-4.6114e-002	-6.9296e-003
2597	-0.14571	0.	-4.2941e-002	-3.0303e-003
2601	-0.18273	0.	-1.5e-002	1.7627e-002
2602	-0.15714	0.	-4.2941e-002	7.9009e-003
2603	-0.17568	0.	-4.3666e-002	1.0636e-002
2608	-0.10286	0.	-3.e-002	-1.5932e-002
2609	-0.11797	0.	-4.6114e-002	-1.1149e-002
2610	-0.10528	0.	-3.7562e-002	-1.4033e-002
2613	-8.e-002	0.	-3.e-002	-1.6571e-002
2614	-9.3851e-002	0.	-3.7562e-002	-1.5615e-002
2617	-5.7143e-002	0.	-3.e-002	-1.4344e-002
2618	-7.5872e-002	0.	-5.0558e-002	-1.2281e-002
2619	-5.249e-002	0.	-5.0833e-002	-1.115e-002
2620	-8.2422e-002	0.	-3.7562e-002	-1.4672e-002
2623	-3.4286e-002	0.	-3.e-002	-1.0926e-002
2624	-4.1061e-002	0.	-5.0833e-002	-9.8661e-003
2625	-3.1959e-002	0.	-4.0417e-002	-9.3351e-003
2629	-1.1429e-002	0.	-3.e-002	-2.6517e-004
2630	-2.0531e-002	0.	-4.0417e-002	-7.2017e-003
2634	2.2727e-002	0.	-1.5e-002	1.2609e-002
2635	8.0817e-003	0.	-5.141e-002	5.6811e-003
2636	-9.102e-003	0.	-4.0417e-002	1.3262e-003
3094	1.	0.	-0.14045	1.4848e-005
3096	0.95455	0.	-4.6818e-002	1.5784e-005
3097	1.	0.	-4.6818e-002	1.543e-005
3098	0.94498	0.	-0.11722	1.6e-005
3103	1.	0.	-0.23409	1.3572e-005
3104	0.93341	0.	-0.22435	1.4634e-005
3105	0.94498	0.	-0.16404	1.5606e-005
3108	1.	0.	-0.32773	1.1493e-005
3109	0.93341	0.	-0.27116	1.3752e-005
3110	0.95605	0.	-0.33687	1.1501e-005
3115	1.	0.	-0.42136	9.396e-006
3116	0.95605	0.	-0.38368	1.0304e-005
3119	1.	0.	-0.515	7.5681e-006
3120	0.93076	0.	-0.51379	7.6136e-006
3121	0.95605	0.	-0.4305	9.4047e-006
3124	1.	0.	-0.60864	5.7297e-006
3125	0.93076	0.	-0.56061	6.685e-006
3130	1.	0.	-0.70227	4.1853e-006
3131	0.93076	0.	-0.60743	5.7753e-006
3132	0.95275	0.	-0.69022	4.2112e-006
3134	1.	0.	-0.79591	2.8371e-006
3135	0.95275	0.	-0.73704	3.5765e-006
3138	1.	0.	-0.88955	1.5237e-006
3139	0.90051	0.	-0.82223	2.2278e-006
3140	0.92513	0.	-0.88775	1.4948e-006
3141	0.95275	0.	-0.78385	2.8629e-006
3146	0.95304	0.	-0.98318	6.6034e-007
3147	1.	0.	-0.98318	6.7202e-007
3148	0.92513	0.	-0.93457	8.9497e-007
3219	0.85913	0.	-1.03	4.3179e-007
3220	0.95304	0.	-1.03	4.0851e-007
3221	0.87817	0.	-0.98139	6.3145e-007
3225	0.76522	0.	-1.03	4.6335e-007
3226	0.75149	0.	-0.96466	8.1737e-007
3227	0.83122	0.	-0.98139	6.6642e-007
3230	0.6713	0.	-1.03	4.3838e-007
3231	0.70453	0.	-0.96466	8.1396e-007
3236	0.57739	0.	-1.03	3.8916e-007
3237	0.65757	0.	-0.96466	7.9241e-007
3238	0.57582	0.	-0.96675	6.7308e-007
3240	0.48348	0.	-1.03	2.8633e-007
3241	0.52886	0.	-0.96675	6.454e-007
3245	0.38957	0.	-1.03	9.1126e-008
3246	0.40425	0.	-0.9508	2.9751e-007
3247	0.4819	0.	-0.96675	5.7025e-007
