Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
7935	3.15e-002	6.125e-002	0.	4.5306e-002
7940	3.15e-002	7.875e-002	0.	2.8821e-002
7945	3.15e-002	9.625e-002	0.	1.7537e-002
7950	3.15e-002	0.11375	0.	2.0073e-002
7955	3.15e-002	0.13125	0.	3.3528e-002
7960	3.15e-002	0.14875	0.	5.078e-002
7965	3.15e-002	0.16625	0.	7.1389e-002
7970	3.15e-002	0.18375	0.	9.9569e-002
1	-3.15e-002	0.1925	0.	5.9746e-002
2	-3.15e-002	0.175	0.	5.2238e-002
3	-3.15e-002	0.1575	0.	3.7073e-002
4	-3.15e-002	0.14	0.	3.041e-002
5	-3.15e-002	0.1225	0.	2.4787e-002
6	-3.15e-002	0.105	0.	2.2705e-002
7	-3.15e-002	8.75e-002	0.	2.449e-002
8	-3.15e-002	7.e-002	0.	3.1743e-002
9	-3.15e-002	5.25e-002	0.	4.1958e-002
10	-3.15e-002	3.5e-002	0.	5.1945e-002
11	-3.15e-002	1.75e-002	0.	6.0934e-002
12	-3.15e-002	1.e-015	0.	6.859e-002
13	-3.15e-002	0.21	0.	7.4279e-002
14	-2.1e-002	1.e-015	0.	0.13549
25	-2.1e-002	0.21	0.	0.13896
159	-1.05e-002	0.21	0.	0.15424
161	-1.05e-002	3.5805e-016	0.	0.15787
263	-1.65e-002	0.46	0.	3.174e-004
264	-3.3e-002	0.46	0.	3.0681e-004
265	-4.95e-002	0.46	0.	2.792e-004
266	-6.6e-002	0.46	0.	2.5356e-004
267	-8.25e-002	0.46	0.	2.1634e-004
268	-9.9e-002	0.46	0.	1.8163e-004
269	-0.1155	0.46	0.	1.4929e-004
270	-0.132	0.46	0.	1.1875e-004
271	-0.1485	0.46	0.	7.6274e-005
272	-0.165	0.46	0.	3.9303e-005
281	-0.1815	0.44268	0.	4.2113e-005
282	-0.1815	0.42537	0.	8.1046e-005
283	-0.1815	0.40805	0.	1.3288e-004
284	-0.1815	0.39073	0.	1.9301e-004
285	-0.1815	0.37341	0.	2.7086e-004
286	-0.1815	0.3561	0.	3.9699e-004
287	-0.1815	0.33878	0.	4.9794e-004
288	-0.1815	0.32146	0.	6.7406e-004
289	-0.1815	0.30415	0.	8.8777e-004
290	-0.1815	0.28683	0.	1.1068e-003
291	-0.1815	0.26951	0.	1.2885e-003
292	-0.1815	0.2522	0.	1.5152e-003
293	-0.1815	0.23488	0.	1.7197e-003
294	-0.1815	0.21756	0.	1.7975e-003
295	-0.1815	0.20024	0.	1.8127e-003
296	-0.1815	0.18293	0.	1.7099e-003
297	-0.1815	0.16561	0.	1.4774e-003
298	-0.1815	0.14829	0.	1.1435e-003
299	-0.1815	0.13098	0.	7.0469e-004
300	-0.1815	0.11366	0.	2.8912e-004
301	-0.1815	9.6341e-002	0.	3.5768e-004
302	-0.1815	7.9024e-002	0.	8.338e-004
303	-0.1815	6.1707e-002	0.	1.3002e-003
304	-0.1815	4.439e-002	0.	1.6058e-003
305	-0.1815	2.7073e-002	0.	1.8197e-003
306	-0.1815	9.7561e-003	0.	1.9271e-003
307	-0.1815	-7.561e-003	0.	1.9084e-003
308	-0.1815	-2.4878e-002	0.	1.7709e-003
309	-0.1815	-4.2195e-002	0.	1.5835e-003
310	-0.1815	-5.9512e-002	0.	1.3495e-003
311	-0.1815	-7.6829e-002	0.	1.1507e-003
312	-0.1815	-9.4146e-002	0.	9.2063e-004
313	-0.1815	-0.11146	0.	7.0254e-004
314	-0.1815	-0.12878	0.	5.2458e-004
315	-0.1815	-0.1461	0.	4.0586e-004
316	-0.1815	-0.16341	0.	2.9142e-004
317	-0.1815	-0.18073	0.	2.0316e-004
318	-0.1815	-0.19805	0.	1.4968e-004
319	-0.1815	-0.21537	0.	8.232e-005
320	-0.1815	-0.23268	0.	4.3505e-005
325	-0.165	-0.25	0.	4.0052e-005
326	-0.1485	-0.25	0.	7.8622e-005
327	-0.132	-0.25	0.	1.126e-004
328	-0.1155	-0.25	0.	1.48e-004
329	-9.9e-002	-0.25	0.	1.9072e-004
330	-8.25e-002	-0.25	0.	2.2661e-004
331	-6.6e-002	-0.25	0.	2.602e-004
332	-4.95e-002	-0.25	0.	2.8575e-004
333	-3.3e-002	-0.25	0.	3.135e-004
334	-1.65e-002	-0.25	0.	3.2486e-004
339	0.	0.22667	0.	8.9045e-002
340	0.	0.24333	0.	4.0947e-002
341	0.	0.26	0.	2.0394e-002
342	0.	0.27667	0.	1.2086e-002
343	0.	0.29333	0.	7.3568e-003
344	0.	0.31	0.	4.8609e-003
345	0.	0.32667	0.	3.2348e-003
346	0.	0.34333	0.	2.2998e-003
347	0.	0.36	0.	1.4794e-003
348	0.	0.37667	0.	1.0175e-003
349	0.	0.39333	0.	6.9597e-004
350	0.	0.41	0.	5.3475e-004
351	0.	0.42667	0.	4.0114e-004
352	0.	0.44333	0.	3.4404e-004
353	0.	-0.23333	0.	3.4487e-004
354	0.	-0.21667	0.	4.1456e-004
355	0.	-0.2	0.	5.5864e-004
356	0.	-0.18333	0.	7.6145e-004
357	0.	-0.16667	0.	1.0164e-003
358	0.	-0.15	0.	1.5192e-003
359	0.	-0.13333	0.	2.2237e-003
360	0.	-0.11667	0.	3.4945e-003
361	0.	-0.1	0.	4.9696e-003
362	0.	-8.3333e-002	0.	8.0692e-003
363	0.	-6.6667e-002	0.	1.2251e-002
364	0.	-5.e-002	0.	2.1189e-002
365	0.	-3.3333e-002	0.	3.8307e-002
366	0.	-1.6667e-002	0.	8.9932e-002
495	0.	0.21	0.	0.13409
496	0.	0.	0.	0.142
501	-0.1815	0.46	0.	2.2298e-005
502	0.	0.46	0.	3.2052e-004
503	-0.1815	-0.25	0.	2.2921e-005
504	0.	-0.25	0.	3.269e-004
862	-9.2696e-002	0.36365	0.	8.3649e-004
863	-9.0775e-002	-0.15507	0.	8.2054e-004
864	-7.1e-002	-0.10447	0.	2.7991e-003
865	-6.8883e-002	0.31514	0.	2.6296e-003
866	-0.1065	-1.2439e-002	0.	5.5729e-003
867	-0.10806	0.13497	0.	4.1094e-003
868	-0.1065	6.1524e-002	0.	5.4318e-003
869	-0.12625	0.30065	0.	1.5309e-003
870	-0.12363	-9.1347e-002	0.	1.7054e-003
871	-5.2724e-002	0.2599	0.	1.1944e-002
872	-5.125e-002	-5.2236e-002	0.	1.1809e-002
873	-0.11007	-0.20117	0.	2.8873e-004
874	-7.0197e-002	-0.20508	0.	3.7989e-004
875	-0.11137	0.41335	0.	2.6001e-004
876	-7.0125e-002	0.41335	0.	3.6629e-004
877	-0.13892	-0.15092	0.	5.1224e-004
878	-0.14048	0.358	0.	5.1932e-004
879	-6.6871e-002	0.19862	0.	1.8544e-002
880	-6.6321e-002	4.0207e-002	0.	1.9041e-002
881	-6.9e-002	8.3262e-002	0.	1.2561e-002
882	-0.10875	0.18332	0.	5.9308e-003
883	-0.14266	9.6592e-003	0.	2.8219e-003
884	-0.14454	0.11289	0.	1.34e-003
885	-8.875e-002	-7.1443e-002	0.	3.7828e-003
886	-8.7722e-002	0.27925	0.	4.3846e-003
887	-0.144	-2.7317e-002	0.	2.5206e-003
888	-0.14376	0.23483	0.	2.3177e-003
889	-6.6585e-002	0.14552	0.	1.3948e-002
890	-0.15122	0.19904	0.	2.3902e-003
891	-0.144	7.0274e-002	0.	1.9441e-003
892	-7.1561e-002	-4.7199e-003	0.	1.5419e-002
893	-0.10531	-0.12051	0.	1.2921e-003
894	-0.10769	0.33158	0.	1.2408e-003
895	-3.4691e-002	0.30654	0.	4.3701e-003
896	-3.55e-002	-9.3902e-002	0.	5.304e-003
897	-0.1065	9.8506e-002	0.	3.8698e-003
898	-0.1065	2.4543e-002	0.	6.363e-003
899	-0.14813	0.40263	0.	1.9908e-004
900	-0.14644	-0.19204	0.	2.1002e-004
901	-3.3172e-002	0.41952	0.	4.3439e-004
902	-3.3172e-002	-0.20952	0.	4.3432e-004
903	-0.11729	0.25657	0.	3.2117e-003
904	-0.11728	-5.0784e-002	0.	3.2179e-003
905	-3.8792e-002	-0.1165	0.	2.9904e-003
906	-4.1143e-002	0.3477	0.	1.712e-003
907	-8.5036e-002	-4.8368e-002	0.	6.6641e-003
908	-6.9237e-002	0.25106	0.	1.0818e-002
909	-0.1345	-5.5045e-002	0.	2.176e-003
910	-7.0664e-002	0.1246	0.	1.037e-002
911	-0.14661	2.9038e-002	0.	2.5277e-003
912	-6.697e-002	-0.1254	0.	2.0348e-003
913	-0.13467	0.34019	0.	7.6048e-004
914	-0.12954	-0.1109	0.	1.1304e-003
915	-0.13944	-0.23208	0.	1.1557e-004
916	-0.14267	0.42341	0.	1.427e-004
917	-0.14467	0.30759	0.	1.0784e-003
918	-0.12546	0.3741	0.	4.4968e-004
919	-0.11924	-0.1842	0.	3.623e-004
920	-0.14699	-8.5378e-002	0.	1.2728e-003
921	-0.10132	0.32024	0.	1.5592e-003
922	-9.6362e-002	-9.0629e-002	0.	2.4825e-003
923	-3.6899e-002	-1.9699e-002	0.	3.8698e-002
924	-5.9372e-002	-6.9567e-002	0.	6.9594e-003
925	-6.3048e-002	0.29822	0.	4.1466e-003
926	-4.2283e-002	0.24373	0.	2.2921e-002
927	-8.4167e-002	0.3493	0.	1.183e-003
928	-0.16357	-0.12007	0.	6.5571e-004
929	-9.9253e-002	0.43007	0.	2.3769e-004
930	-9.2125e-002	-0.23445	0.	2.2282e-004
931	-1.5125e-002	-0.14278	0.	1.8199e-003
932	-3.4441e-002	-5.5341e-002	0.	1.4287e-002
933	-1.4049e-002	0.26787	0.	1.5123e-002
934	-6.9e-002	0.17261	0.	1.6404e-002
935	-5.6764e-002	0.22018	0.	2.0998e-002
936	-5.9813e-002	0.43668	0.	3.0519e-004
937	-5.9813e-002	-0.22668	0.	3.0785e-004
938	-7.8169e-002	-0.18024	0.	5.5377e-004
939	-0.15614	0.34758	0.	5.0623e-004
940	-2.4253e-002	0.38025	0.	9.1195e-004
941	-2.4957e-002	-0.17667	0.	8.3483e-004
942	-0.12681	4.4667e-002	0.	3.5368e-003
943	-8.3679e-002	0.22097	0.	1.0182e-002
944	-9.3121e-002	0.19892	0.	8.1833e-003
945	-0.11904	0.1994	0.	4.7629e-003
946	-0.15576	0.2761	0.	1.3976e-003
947	-8.5524e-002	0.16218	0.	9.9587e-003
948	-4.1688e-002	-0.18762	0.	6.0116e-004
949	-4.0219e-002	0.39585	0.	6.2743e-004
950	-0.10424	0.37887	0.	5.3443e-004
