Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
749	-1.0255	0.	-0.16359	1.636e-003
750	-0.74167	0.	-0.8221	5.9678e-004
751	0.23786	0.	-0.12344	1.287e-002
752	-0.55363	0.	-0.19274	1.813e-002
753	-0.78378	0.	-0.67982	9.1338e-004
754	-0.21016	0.	-0.54582	2.2129e-003
755	0.37276	0.	-0.51989	1.7677e-003
756	-0.32165	0.	-0.16233	5.2583e-002
757	-0.82147	0.	-0.3308	3.0814e-003
758	0.85799	0.	-0.53344	4.9715e-004
759	0.38755	0.	-0.11758	5.5987e-003
760	-7.4908e-002	0.	-0.28108	1.7153e-002
761	-6.7188e-002	0.	-0.14734	6.4216e-002
762	-1.2723	0.	-0.42232	6.4912e-004
763	-0.45764	0.	-0.42917	4.5117e-003
764	-0.36631	0.	-0.11556	0.12261
765	0.79447	0.	-0.27885	1.0278e-003
766	-0.4784	0.	-0.77091	8.4706e-004
767	-0.33437	0.	-0.75208	7.0672e-004
768	-0.37882	0.	-0.35755	7.4998e-003
769	0.2109	0.	-0.93314	4.7112e-004
770	-0.173	0.	-0.37347	7.4213e-003
771	-0.69746	0.	-0.30302	5.2003e-003
772	0.29035	0.	-0.25144	6.3617e-003
773	0.31042	0.	-0.76032	8.0195e-004
774	-9.2951e-002	0.	-0.9556	2.3003e-004
775	-6.0407e-002	0.	-0.65917	1.4815e-003
776	-0.41539	0.	-0.1243	8.7091e-002
777	1.875e-002	0.	-0.1375	7.5583e-002
778	-0.19026	0.	-0.1487	5.1986e-002
779	-0.33021	0.	-0.54375	2.4655e-003
780	-1.1646	0.	-0.89536	2.1969e-004
781	0.17203	0.	-0.23436	1.2429e-002
782	-0.2355	0.	-0.93531	2.0034e-004
783	0.86249	0.	-0.83198	2.1355e-004
784	-0.10666	0.	-0.20818	2.9885e-002
785	0.12542	0.	-0.44468	4.258e-003
786	-0.62259	0.	-0.40247	4.4659e-003
787	0.1161	0.	-0.12207	3.7427e-002
788	3.4243e-002	0.	-7.8456e-002	0.14271
789	-1.0566	0.	-0.77053	3.7848e-004
790	-1.1021	0.	-0.59934	5.8882e-004
791	-0.84092	0.	-0.13738	3.9736e-003
792	0.54797	0.	-0.14331	2.6876e-003
793	0.43802	0.	-0.27841	3.3982e-003
794	-1.2655	0.	-0.12927	9.8703e-004
795	0.36647	0.	-0.92578	4.4856e-004
796	-1.0365	0.	-0.33024	1.3543e-003
797	0.7375	0.	-0.43693	7.9072e-004
798	-0.86031	0.	-0.56439	1.1699e-003
799	0.20712	0.	-0.35446	5.8372e-003
800	0.6176	0.	-0.92933	2.9713e-004
801	-0.58205	0.	-0.85147	5.5247e-004
802	6.1931e-002	0.	-0.93282	3.8255e-004
803	-0.75282	0.	-0.54709	1.6738e-003
804	0.55186	0.	-0.64156	7.3992e-004
805	0.69792	0.	-0.59214	6.5557e-004
806	-0.625	0.	-0.10833	1.465e-002
807	-0.52855	0.	-0.10936	3.9301e-002
808	-0.47021	0.	-0.10178	6.9027e-002
809	-0.42234	0.	-8.0573e-002	0.16971
810	-0.92245	0.	-0.92708	3.627e-004
811	-0.27448	0.	-0.65313	1.2463e-003
812	-0.14416	0.	-0.45428	3.9336e-003
813	-0.10694	0.	-0.54722	2.1478e-003
814	-0.25376	0.	-0.16817	4.8879e-002
815	-2.8129e-002	0.	-0.20521	3.392e-002
816	-0.27725	0.	-0.36379	7.8478e-003
817	0.24864	0.	-0.48196	2.6118e-003
818	-0.40668	0.	-0.27416	1.705e-002
819	7.7083e-002	0.	-0.6375	1.5452e-003
820	1.7969e-002	0.	-0.26337	2.042e-002
821	-8.3319e-003	0.	-0.34615	9.8534e-003
822	-1.1167	0.	-0.45227	8.5383e-004
823	0.45	0.	-0.44347	1.6746e-003
824	-1.2679	0.	-0.56473	4.6594e-004
825	-0.34722	0.	-0.45	3.9865e-003
826	-0.74028	0.	-0.11781	6.7748e-003
827	-0.12809	0.	-0.14742	5.456e-002
828	-0.84583	0.	-0.45291	1.695e-003
829	0.21105	0.	-0.66585	1.2705e-003
830	-0.44469	0.	-0.51888	2.8145e-003
831	-0.54445	0.	-0.47615	3.4177e-003
832	-0.62642	0.	-0.73036	8.871e-004
833	0.70744	0.	-0.12894	1.4331e-003
834	0.49442	0.	-0.95913	3.5662e-004
835	0.41891	0.	-0.65258	1.003e-003
836	-0.95694	0.	-0.66509	6.9849e-004
837	-0.21681	0.	-0.22465	2.4073e-002
838	-0.36201	0.	-0.22286	3.2626e-002
839	-0.17187	0.	-0.63429	1.256e-003
840	0.8798	0.	-0.95756	1.3405e-004
841	0.8893	0.	-0.40679	6.6037e-004
842	-0.79395	0.	-0.97168	4.0935e-004
843	-1.1638	0.	-0.34757	9.7352e-004
844	0.86883	0.	-0.68111	3.4858e-004
845	-0.21488	0.	-0.30661	1.2383e-002
846	-9.6906e-002	0.	-0.36876	7.672e-003
847	0.87708	0.	-0.16241	9.5845e-004
848	-1.2867	0.	-0.9547	9.7015e-005
849	1.2302e-002	0.	-0.82704	6.5475e-004
850	-4.375e-002	0.	-0.10972	0.13181
851	-1.2855	0.	-0.28982	8.2186e-004
852	-0.65951	0.	-0.9545	4.6741e-004
853	-0.33585	0.	-0.28073	1.5228e-002
854	-0.38286	0.	-0.16258	5.529e-002
855	-0.34561	0.	-0.94819	2.9583e-004
856	-0.65733	0.	-0.62592	1.3335e-003
857	0.75656	0.	-0.93884	1.917e-004
858	0.30469	0.	-0.59832	1.3768e-003
