Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
950	-6.05E-02	0.22296	0	6.32E-03
951	-6.20E-02	-1.52E-02	0	6.59E-03
952	-9.76E-02	0.37183	0	6.15E-04
953	9.76E-02	-0.16183	0	7.65E-04
954	-0.20249	3.93E-02	0	-1.89E-03
955	0.20387	4.19E-02	0	-1.95E-03
956	-0.20581	0.19005	0	-1.67E-03
957	0.20338	0.18734	0	-1.68E-03
958	-7.84E-02	7.11E-02	0	-1.09E-02
959	7.84E-02	7.11E-02	0	-1.07E-02
960	6.53E-02	3.00E-02	0	-7.94E-03
961	-6.53E-02	3.00E-02	0	-6.77E-03
962	3.59E-02	0.2319	0	2.42E-02
963	-3.48E-02	-2.21E-02	0	2.36E-02
964	7.53E-02	0.18479	0	-4.94E-03
965	-7.53E-02	0.18479	0	-4.76E-03
966	-0.1005	-0.11096	0	1.45E-03
967	0.1005	0.32096	0	1.38E-03
968	0.13847	2.04E-02	0	-2.25E-03
969	-0.13395	1.88E-02	0	-2.45E-03
970	1.49E-02	0.34967	0	2.18E-03
971	-1.49E-02	-0.13967	0	2.10E-03
972	0.18874	-6.58E-02	0	-4.93E-04
973	0.24192	0.29178	0	-6.00E-04
974	-0.23983	-8.51E-02	0	-5.93E-04
975	-0.1976	0.27351	0	-6.11E-04
976	3.31E-02	-0.16378	0	1.23E-03
977	-3.31E-02	0.37378	0	1.46E-03
978	0.10273	9.12E-02	0	-7.39E-03
979	-0.10442	8.95E-02	0	-6.94E-03
980	-2.13E-02	-2.75E-02	0	3.13E-02
981	2.13E-02	0.23751	0	2.95E-02
982	2.72E-02	-2.70E-02	0	2.53E-02
983	-2.72E-02	0.23697	0	2.58E-02
984	-7.60E-02	9.85E-02	0	-1.15E-02
985	7.60E-02	9.86E-02	0	-1.11E-02
986	0.20281	0.12077	0	-2.34E-03
987	-0.20191	0.12228	0	-2.31E-03
988	-0.11245	0.31832	0	9.33E-04
989	0.11245	-0.10832	0	8.77E-04
990	9.75E-02	0.29166	0	1.57E-03
991	-9.75E-02	-8.17E-02	0	1.99E-03
992	-0.22295	-4.76E-02	0	-8.97E-04
993	-6.88E-03	-8.82E-02	0	6.65E-03
994	6.88E-03	0.29822	0	6.72E-03
995	-0.17156	9.32E-02	0	-3.05E-03
996	0.15037	7.05E-02	0	-3.82E-03
997	-2.11E-02	-0.17275	0	1.16E-03
998	2.11E-02	0.38275	0	1.36E-03
999	0.13713	0.20553	0	-1.38E-03
1000	-0.13715	0.20552	0	-1.83E-03
1001	3.97E-02	0.272	0	8.42E-03
1002	-3.97E-02	-6.20E-02	0	8.26E-03
1003	3.98E-02	-8.52E-02	0	5.22E-03
1004	-3.98E-02	0.29516	0	5.81E-03
1005	0.21864	0.26054	0	-7.85E-04
1006	0.16731	0.31591	0	-7.04E-05
1007	-0.16731	-0.10562	0	-2.26E-05
1008	6.46E-02	0.14238	0	-1.32E-02
1009	0.17994	-8.85E-03	0	-1.24E-03
1010	-0.17994	-8.85E-03	0	-1.33E-03
1011	8.04E-02	1.27E-03	0	-1.76E-05
1012	-8.04E-02	1.27E-03	0	-7.36E-04
1013	-5.68E-02	0.31981	0	3.12E-03
1014	5.68E-02	-0.10981	0	2.95E-03
1015	-7.80E-02	-6.47E-02	0	3.11E-03
1016	7.80E-02	0.27469	0	2.89E-03
1017	4.88E-02	-4.16E-03	0	1.22E-02
1018	4.94E-02	0.21283	0	1.07E-02
1019	-5.00E-02	-5.64E-03	0	1.18E-02
1020	-4.90E-02	0.2121	0	1.01E-02
1021	-0.10562	2.27E-02	0	-2.84E-03
1022	0.10564	2.27E-02	0	-2.73E-03
1023	7.58E-02	0.34312	0	1.61E-03
1024	-7.58E-02	-0.13312	0	1.45E-03
1025	-0.22163	0.37971	0	-1.24E-04
1026	-0.22353	-0.16515	0	-1.57E-04
1027	0.22353	0.37515	0	-1.43E-04
1028	0.22163	-0.16971	0	-1.46E-04
1029	0.15975	-8.41E-02	0	-5.69E-05
1030	-0.16223	0.29253	0	-9.81E-05
1031	3.38E-02	-4.58E-02	0	1.33E-02
1032	-3.38E-02	0.25576	0	1.33E-02
1033	0.12554	-6.58E-02	0	4.66E-04
1034	-0.13176	0.27706	0	4.07E-04
1035	0.21065	-0.12554	0	-2.76E-04
1036	-0.21065	0.33554	0	-2.16E-04
1037	-4.28E-02	-0.11685	0	2.73E-03
1038	4.28E-02	0.32685	0	2.73E-03
1039	4.68E-02	-2.91E-02	0	1.34E-02
1040	-4.68E-02	0.2391	0	1.24E-02
1041	0.23072	-1.11E-02	0	-1.18E-03
1042	0.17994	0.22419	0	-1.16E-03
1043	-0.17994	0.22419	0	-1.23E-03
1044	-0.23072	0.22376	0	-1.22E-03
1045	-7.56E-02	0.25291	0	4.23E-03
1046	-0.11313	0.19833	0	-1.91E-03
1047	0.11312	0.19834	0	-2.32E-03
1048	0.12525	0.24828	0	2.58E-04
1049	0.13122	-3.71E-02	0	-1.19E-04
1050	-0.12741	0.24984	0	1.82E-04
1051	-0.12798	-4.12E-02	0	6.48E-06
1052	8.49E-02	0.2097	0	3.03E-04
1053	-8.49E-02	0.2097	0	-4.91E-04
1054	-0.14798	0.40704	0	1.50E-04
1055	-0.1499	-0.19517	0	1.28E-04
1056	0.1499	0.40517	0	1.62E-04
1057	0.14798	-0.19704	0	1.72E-04
1058	0.16431	0.18414	0	-2.18E-03
1059	-0.16431	0.18414	0	-2.21E-03
1060	-0.16431	4.19E-02	0	-2.54E-03
